hebb_name,name,K,width,p,k,delta,hebb_eps0,hebb_lr_type,hebb_epochs,ratio,clas_eps0,clas_epochs,clas_lr_type,maxpool_kernel,power,activate,test_acc,seed,attack,certainty,samples,cutoff,pad,crit_eps,std_err_eps,MSE,R2,M,D,Q,B,nu
K10_w8_34,MX09_gelu12,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,9,12.0,gelu,0.5876,993564142,fgsm,0.8,1220,0.0,0.1,0.0259862498376286,1.4652710584263747e-05,4.625838585256242e-05,0.9995826035324186,-0.2769918039692644,0.3161220604718011,2.467212903212763,29.247560535438268,6.756037337347362e-05
K10_w8_34,MX09_gelu16,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,9,16.0,gelu,0.5729,62205317,fgsm,0.8,950,0.0,0.1,0.0293262605127305,3.066500102059456e-05,6.187990538691469e-05,0.9994412387473464,-0.2599357808307012,0.3655572070209821,1.303191986520733,30.006905655156935,4.8096106315365726e-05
K10_w8_34,MX09_gelu20,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,9,20.0,gelu,0.5644,1499244727,fgsm,0.8,774,0.0,0.1,0.0309891521780022,2.740442045258358e-05,6.711099063846034e-05,0.9993945327693856,-0.2573744971124068,0.3890519141049756,1.6861041007218054,30.02263132116091,6.799803882936233e-05
K10_w8_34,MX09_relu04,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,9,4.0,relu,0.5706,477536565,fgsm,0.8,970,0.0,0.1,0.0282661519165353,2.2978758752388118e-05,3.222429852135329e-05,0.9997090419137488,-0.2619591638067942,0.3347092092100663,1.196274284358643,29.97411349021417,3.701852954555647e-05
K10_w8_34,MX09_relu06,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,9,6.0,relu,0.5893,1033100816,fgsm,0.8,1296,0.0,0.1,0.0243100247290407,1.082740415229128e-05,3.0154605236160414e-05,0.9997281273325476,-0.260683492090944,0.3072243843389234,1.820840391089413,30.014245518857688,6.773653718098466e-05
K10_w8_34,MX09_relu08,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,9,8.0,relu,0.5992,267487667,fgsm,0.8,1566,0.0,0.1,0.0214891890456378,1.5011468886583776e-05,8.143372955682736e-05,0.9992660214537236,-0.2409271675791321,0.2832448523474734,0.9115753505054974,29.97257786216518,6.856382296166317e-05
K10_w8_34,MX09_relu10,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,9,10.0,relu,0.6048,978838646,fgsm,0.8,1712,0.0,0.1,0.0201019729642971,1.6943046616781206e-05,0.0001241069226395,0.9988820852503942,-0.2855451338220298,0.2528326783595055,2.049082334707292,28.270276245459776,6.754387319811031e-05
K10_w8_34,MX09_relu12,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,9,12.0,relu,0.6056,355808559,fgsm,0.8,1819,0.0,0.1,0.0190735149107929,1.6326589986755037e-05,0.0001379028784251,0.998756878727504,-0.256215400097089,0.255623296330453,1.418600262676736,30.07351185701321,6.775699922179444e-05
K10_w8_34,MX09_relu16,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,9,16.0,relu,0.6057,520681939,fgsm,0.8,1990,0.0,0.1,0.0174641659879046,1.413365293830954e-05,0.0001324142210219,0.9988063956516396,-0.2455542446865141,0.2332961918529841,0.8869704948464482,29.549716118862417,6.854332558434338e-05
K10_w8_34,MX09_relu20,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,9,20.0,relu,0.6052,1532155796,fgsm,0.8,2059,0.0,0.1,0.0163541866676352,1.4076659119270228e-05,0.0001448227342586,0.9986947447261256,-0.2575647994176251,0.2225649273090662,1.3743143874638892,30.023620617476418,6.630640175340722e-05
K10_w8_34,MX09_relu25,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,9,25.0,relu,0.6019,12129503113,fgsm,0.8,2044,0.0,0.1,0.0156726164900567,1.2437718738329908e-05,0.0001381840331371,0.9987552013584604,-0.2578614245533108,0.2167551998849859,1.4070410967172535,30.00452015702138,7.014020478902754e-05
K10_w8_34,MX09_relu30,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,9,30.0,relu,0.5981,1000414650,fgsm,0.8,2028,0.0,0.1,0.015050832386767,1.4446744379164682e-05,0.0001244863902366,0.9988781229936377,-0.2656468423041724,0.2143103403477758,1.379849345368333,30.000247354192933,5.80394018982452e-05
K10_w8_34,MX11_elu04,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,4.0,elu,0.5532,191205626,fgsm,0.8,766,0.0,0.1,0.0296065117353842,2.967032743241793e-05,9.163265917705205e-05,0.9991728272175028,-0.2402562194295674,0.3429292898908999,1.1742003157565868,29.92141421578587,6.695708613292329e-05
K10_w8_34,MX11_elu06,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,6.0,elu,0.5735,3766120812,fgsm,0.8,1101,0.0,0.1,0.0250587088980175,1.606312320420893e-05,5.506230131114847e-05,0.9995038760230124,-0.2437606360626615,0.3041210365377679,1.2556628060373387,30.104269426849083,6.833568026175588e-05
K10_w8_34,MX11_elu08,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,8.0,elu,0.5845,77361502,fgsm,0.8,1317,0.0,0.1,0.0222321815432206,1.5999296109312472e-05,7.756972440771962e-05,0.9993005432194344,-0.2486371972305004,0.2711316487579806,1.0575617090531708,29.17001065323679,6.850125026307367e-05
K10_w8_34,MX11_elu10,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,10.0,elu,0.5943,180872007,fgsm,0.8,1472,0.0,0.1,0.0204167868865386,1.6723632576715905e-05,9.830139026325534e-05,0.999114409935122,-0.2530298259926276,0.2607117568320756,1.3582230823082015,29.973509440431684,6.603723827817003e-05
K10_w8_34,MX11_elu12,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,12.0,elu,0.5966,186470371,fgsm,0.8,1567,0.0,0.1,0.0192287561415629,1.5198500322177074e-05,9.949017114986765e-05,0.999103156259052,-0.2350155109291881,0.2519160789933313,0.746518916574247,29.93928066015215,6.680082189473488e-05
K10_w8_34,MX11_gelu04,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,4.0,gelu,0.5564,54237769,fgsm,0.8,809,0.0,0.1,0.0293903066728218,2.329639806603849e-05,6.61575613387129e-05,0.9994024224298704,-0.2405833024519396,0.3337482559373271,1.4522070242929652,30.38424616877314,6.688511286135833e-05
K10_w8_34,MX11_gelu06,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,6.0,gelu,0.5691,95104171,fgsm,0.8,991,0.0,0.1,0.0266965415723315,2.42846579488257e-05,5.932241910093728e-05,0.9994654239394176,-0.265813127756195,0.3162973257204488,1.923782698649618,29.942361107626585,5.370450469336481e-05
K10_w8_34,MX11_gelu08,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,8.0,gelu,0.5758,248161729,fgsm,0.8,1060,0.0,0.1,0.0258441424302871,2.0101477301593973e-05,7.355990643448074e-05,0.9993359994058372,-0.1953022982636784,0.3141911723432974,0.2742042411134145,29.95406829271714,6.719676534076023e-05
K10_w8_34,MX11_gelu10,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,10.0,gelu,0.5779,3005675960,fgsm,0.8,1039,0.0,0.1,0.0260955903423005,1.969280500023333e-05,6.175837003688391e-05,0.999442607088894,-0.2891940021988539,0.3065825881687303,3.8454051416031554,29.470059665726343,6.226520190178023e-05
K10_w8_34,MX11_gelu12,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,12.0,gelu,0.5736,18208442,fgsm,0.8,965,0.0,0.1,0.02688813553098,2.1301138432682447e-05,5.2154784886304776e-05,0.9995295902464236,-0.2531283570781093,0.3203067002271523,1.5930889457550368,30.402595739853275,5.6445829130823615e-05
K10_w8_34,MX11_relu04,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,4.0,relu,0.5534,126563603,fgsm,0.8,758,0.0,0.1,0.0297020998545006,3.287347778181819e-05,0.0001111444780272,0.998996104688757,-0.2341755139769064,0.3476484026602052,1.0027990211265885,30.021760120908407,6.823584262823405e-05
K10_w8_34,MX11_relu06,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,6.0,relu,0.5731,884700263,fgsm,0.8,1107,0.0,0.1,0.0249706243644017,1.7271773714901553e-05,4.943091020392742e-05,0.9995541134707548,-0.2720104962381505,0.3052493267860133,3.015834426768828,30.521724897133456,6.158125646099844e-05
K10_w8_34,MX11_relu08,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,8.0,relu,0.5836,121414742,fgsm,0.8,1320,0.0,0.1,0.0221857351423522,1.9679588618725853e-05,9.058886103165038e-05,0.9991827624188048,-0.2861212929040561,0.2788605773958139,3.725289741679681,30.093695593057465,6.192959537553942e-05
K10_w8_34,MX11_relu10,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,10.0,relu,0.5924,6997467,fgsm,0.8,1464,0.0,0.1,0.0205912258297884,1.622368564396457e-05,0.0001015632203424,0.999084758164278,-0.2423605746350721,0.2634186542379814,1.0249088488857128,29.99417638032549,6.844890823628913e-05
K10_w8_34,MX11_relu12,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,11,12.0,relu,0.5966,1161838557,fgsm,0.8,1573,0.0,0.1,0.0192201389224084,1.495465993102715e-05,0.0001006452207604,0.9990932318935766,-0.2670301604091536,0.2513274106386686,2.038588804095139,30.015956118238737,6.783969177609669e-05
K10_w8_34,MX13_elu04,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,4.0,elu,0.5287,31709045,fgsm,0.8,514,0.0,0.1,0.0312611438809117,4.852856719054288e-05,0.0001349768804433,0.9987807532025446,-0.2552382212264723,0.3850440915426197,1.6565138733652178,30.017851184443227,6.813011100822197e-05
K10_w8_34,MX13_elu06,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,6.0,elu,0.5512,227249926,fgsm,0.8,795,0.0,0.1,0.0259178106860563,4.433677607075384e-05,0.0002125613997182,0.998081914214054,-0.2774554364112064,0.3148012671410711,3.077144942435558,30.064733945075982,6.172185603090577e-05
K10_w8_34,MX13_elu08,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,8.0,elu,0.5643,1282029822,fgsm,0.8,1014,0.0,0.1,0.0227966586205225,3.625209897926831e-05,0.0002295012164605,0.9979306594592114,-0.2751126840872533,0.2794203757726597,2.854937446701102,30.128915828978208,6.141352646514926e-05
K10_w8_34,MX13_elu10,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,10.0,elu,0.5702,128164341,fgsm,0.8,1175,0.0,0.1,0.0209987399426455,2.1337505477219905e-05,0.0001417572638129,0.9987219164600196,-0.2710060517228885,0.2426932675037401,1.6155767082801045,28.15852126805177,6.855875072944367e-05
K10_w8_34,MX13_elu12,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,12.0,elu,0.5729,1468486037,fgsm,0.8,1262,0.0,0.1,0.0198436370043182,1.949504672594589e-05,0.0001340492466474,0.9987921606908368,-0.263422565477153,0.2520392520207333,2.00402465622102,30.10040512700129,6.746892633509736e-05
K10_w8_34,MX13_gelu04,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,4.0,gelu,0.5311,16572000,fgsm,0.8,534,0.0,0.1,0.0309800553867107,4.376619606804541e-05,0.0001179656189594,0.9989345625726987,-0.254130240661652,0.3853537578190926,1.5688281397426025,30.01083137228652,6.847678109120415e-05
K10_w8_34,MX13_gelu06,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,6.0,gelu,0.5472,968697571,fgsm,0.8,691,0.0,0.1,0.0275889583428762,3.873140228372394e-05,0.0001468425935099,0.9986760216179218,-0.2202246789737461,0.3432065255730508,0.5421777950300172,29.963704557381995,6.641635301575951e-05
K10_w8_34,MX13_gelu08,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,8.0,gelu,0.5519,46830507,fgsm,0.8,745,0.0,0.1,0.0267502779478131,3.3952983300756455e-05,0.0001393995652058,0.9987418806336744,-0.2401741296993711,0.3228712643601754,1.090926706912452,30.017143954562872,6.710373322771349e-05
K10_w8_34,MX13_gelu10,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,10.0,gelu,0.552,178101589,fgsm,0.8,735,0.0,0.1,0.0267973999278518,4.473875053124856e-05,0.0001443940718688,0.9986967539720624,-0.27484277112028,0.3221253624359155,2.304841469896946,29.75809711717872,5.438931865585727e-05
K10_w8_34,MX13_gelu12,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,12.0,gelu,0.5506,6313972434,fgsm,0.8,679,0.0,0.1,0.0272338548669534,4.112624968975656e-05,0.0001282449164859,0.9988408023638096,-0.2548958505320607,0.332253992581789,1.4471514446461575,30.009931868305472,5.8902127074492265e-05
K10_w8_34,MX13_relu04,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,4.0,relu,0.5273,8933055929,fgsm,0.8,503,0.0,0.1,0.0312577815300508,5.4231871970397454e-05,0.0001491797104589,0.9986529139098144,-0.2508801824221197,0.3939998803438962,1.3396199766754684,29.990566741313884,6.699186610207149e-05
K10_w8_34,MX13_relu06,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,6.0,relu,0.5493,349237207,fgsm,0.8,784,0.0,0.1,0.0260357867391125,3.888339110924826e-05,0.0001975628163104,0.9982176675200806,-0.2757502305253523,0.3267499920290876,3.575633698560308,30.60397360525621,6.749429309451272e-05
K10_w8_34,MX13_relu08,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,8.0,relu,0.5625,88057500,fgsm,0.8,1011,0.0,0.1,0.0229535695873822,2.844583523846181e-05,0.0001837624804322,0.998344090310024,-0.2813160912804494,0.2886913135013247,5.597451160721078,31.37613419743049,6.779741846469892e-05
K10_w8_34,MX13_relu10,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,10.0,relu,0.5698,1197963368,fgsm,0.8,1155,0.0,0.1,0.0210877880379604,2.1976426515851088e-05,0.0001361936489376,0.9987720401763196,-0.2413941367151972,0.2605806979665155,1.065095426223727,30.0074001674028,6.712668539731815e-05
K10_w8_34,MX13_relu12,10,8,3,4,0.1,0.001,cosine,30,0.99,0.002,100,cosine,13,12.0,relu,0.573,18337357,fgsm,0.8,1254,0.0,0.1,0.0199081318036158,2.0502400959910383e-05,0.000147293574154,0.9986723714212828,-0.2614847021884933,0.2515859899359794,1.8629012130910827,30.015256342970662,6.762597966799446e-05
K10_w8_35,MX05_elu02,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,2.0,elu,0.5303,1061795605,fgsm,0.8,573,0.0,0.1,0.0362188733898449,2.1009308245794715e-05,4.877894710016868e-05,0.9995597075046808,-0.231108016504698,0.3858842920918515,1.375108737906997,29.99833137842805,8.028338687355095e-05
K10_w8_35,MX05_elu04,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,4.0,elu,0.5809,684424760,fgsm,0.8,1229,0.0,0.1,0.0264274947943594,1.6301408137924595e-05,5.243622964233877e-05,0.999526949545154,-0.2705213128386148,0.2942546650208318,2.898297208805232,29.83880010961116,6.203699646740708e-05
K10_w8_35,MX05_elu06,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,6.0,elu,0.6033,27489778,fgsm,0.8,1674,0.0,0.1,0.0229307819453807,9.459350430847796e-06,3.5935147609961994e-05,0.99967622083494,-0.2014690159829759,0.3200791557955405,0.9134562868952796,34.80860599513061,6.792558886569752e-05
K10_w8_35,MX05_elu08,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,8.0,elu,0.614,14138457,fgsm,0.8,1922,0.0,0.1,0.0210401161241953,1.2499824707460602e-05,7.118336550095898e-05,0.999358863164246,-0.2525743017433416,0.268872879638441,1.364743036602718,30.020733199178803,6.634031697226013e-05
K10_w8_35,MX05_elu10,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,10.0,elu,0.6186,612318896,fgsm,0.8,2087,0.0,0.1,0.0196900057102419,1.5182423622361746e-05,0.0001283400829089,0.9988435529588776,-0.2648735211824635,0.2627161575582298,1.831883240621839,30.006057894100472,6.831681810873123e-05
K10_w8_35,MX05_elu12,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,12.0,elu,0.624,4324463,fgsm,0.8,2172,0.0,0.1,0.0189124263893245,1.913954726534362e-05,0.0001950129165506,0.9982437043635384,-0.2530591810707753,0.2551329778375357,1.1682746610143788,29.97047302040484,6.439862785017674e-05
K10_w8_35,MX05_elu16,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,16.0,elu,0.6262,3863278012,fgsm,0.8,2381,0.0,0.1,0.0170772985970731,1.8524038676175948e-05,0.0002632233807142,0.997629745214697,-0.2456322728515773,0.2368272806326405,0.9361181575390264,29.98878407530792,6.809015687325922e-05
K10_w8_35,MX05_gelu04,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,4.0,gelu,0.5882,238340495,fgsm,0.8,1337,0.0,0.1,0.026106167618984,1.1005360378682824e-05,3.489661312405741e-05,0.999685341454032,-0.2308493851046382,0.2990691776276036,0.9629009521575864,29.984257606400668,6.930316218874928e-05
K10_w8_35,MX05_gelu06,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,6.0,gelu,0.6019,969354925,fgsm,0.8,1581,0.0,0.1,0.0245861829947805,1.5009318189349172e-05,4.889557678804764e-05,0.9995595916049268,-0.2582511005296783,0.2947646521425586,1.6387711772210023,30.055530059045523,5.68641842561669e-05
K10_w8_35,MX05_gelu08,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,8.0,gelu,0.6067,40090096,fgsm,0.8,1640,0.0,0.1,0.0243927998950974,1.6822016653781126e-05,9.322640005058338e-05,0.9991593585131854,-0.2232886029877466,0.2962034691772096,0.6200429495161189,29.81025764057213,6.846576384376918e-05
K10_w8_35,MX05_gelu10,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,10.0,gelu,0.6077,735688104,fgsm,0.8,1622,0.0,0.1,0.0248237255157067,2.0990213181191735e-05,0.0001001570652095,0.9990977750715918,-0.2795846152746875,0.3052403992211336,2.7657752824962407,29.71256077096871,6.090271753397572e-05
K10_w8_35,MX05_gelu12,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,12.0,gelu,0.6063,476705880,fgsm,0.8,1545,0.0,0.1,0.0257553921082012,2.034132120800265e-05,0.0001010635373312,0.9990891991587108,-0.2484059923520765,0.32691839498588,1.290775633655753,30.16970900680302,6.66581591640763e-05
K10_w8_35,MX05_gelu16,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,16.0,gelu,0.5931,161299154,fgsm,0.8,1224,0.0,0.1,0.0290967521867372,2.257612130478695e-05,8.360965550145144e-05,0.9992463578371704,-0.2576889318361008,0.3669978143396335,1.6878170275070647,30.00046783065752,6.869151482257031e-05
K10_w8_35,MX05_relu02,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,2.0,relu,0.53,491575115,fgsm,0.8,585,0.0,0.1,0.0361260856616201,1.3740297399975578e-05,4.633753140054066e-05,0.9995814689968932,-0.2213176374122257,0.3768516689435169,1.3811859204530907,29.99847116701413,0.0001018521749246
K10_w8_35,MX05_relu04,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,4.0,relu,0.5815,259318248,fgsm,0.8,1252,0.0,0.1,0.0261347105923399,1.3400304664267773e-05,4.725170382217215e-05,0.99957423861475,-0.1883498551239361,0.3008810270911691,0.3390577167534436,30.90878844644774,6.854589192084618e-05
K10_w8_35,MX05_relu06,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,6.0,relu,0.6036,252182114,fgsm,0.8,1655,0.0,0.1,0.0231956110949203,9.946803488834892e-06,3.154720044825226e-05,0.999715717106462,-0.2806776294432719,0.2787624223703246,3.6807297570879776,30.179329492602484,6.25996488965795e-05
K10_w8_35,MX05_relu08,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,8.0,relu,0.6125,460113667,fgsm,0.8,1912,0.0,0.1,0.0210425352643809,1.4453776617192203e-05,7.557213075097834e-05,0.9993193315752054,-0.2796847475628038,0.2758639816665473,3.54220490684709,30.842720575489285,6.0423613885847017e-05
K10_w8_35,MX05_relu10,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,10.0,relu,0.6198,221676333,fgsm,0.8,2087,0.0,0.1,0.0196502181815463,1.5244885788706009e-05,0.0001301668038629,0.9988270927385452,-0.3695149008903262,0.2012571429345804,3.177223460380796,23.01283018808027,6.810307455636599e-05
K10_w8_35,MX05_relu12,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,12.0,relu,0.624,1185527497,fgsm,0.8,2202,0.0,0.1,0.0186427771872259,1.728476171458593e-05,0.0001889746824444,0.9982981005711126,-0.2548611497905189,0.2530334990798193,1.2918449449324036,29.994556260651464,6.784479016469314e-05
K10_w8_35,MX05_relu16,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,5,16.0,relu,0.6267,215376442,fgsm,0.8,2378,0.0,0.1,0.0170864384789007,1.7830315801984048e-05,0.000243183148212,0.9978088543524402,-0.2559588051310817,0.2370296053505798,1.2775933932831554,30.00594571977869,6.784352281315976e-05
K10_w8_35,MX07_elu02,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,2.0,elu,0.532,1325522077,fgsm,0.8,522,0.0,0.1,0.0389778806761113,0.0001099208959815,7.602178074019688e-05,0.9993138860087096,0.025831926388891,0.3841865753611374,1.388739685958885,29.99963746853082,0.1436628207063461
K10_w8_35,MX07_elu04,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,4.0,elu,0.5831,868734277,fgsm,0.8,1159,0.0,0.1,0.0264923144552912,1.1469553408254518e-05,3.040498108180836e-05,0.999725663655744,-0.2381521982994066,0.3031404851777131,1.2068938806434164,30.02762922044944,6.859462810681159e-05
K10_w8_35,MX07_elu06,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,6.0,elu,0.6009,927213482,fgsm,0.8,1495,0.0,0.1,0.0234051121234511,1.3905989958264872e-05,6.059114570542824e-05,0.9994539181614814,-0.2289151725291202,0.2900404197409093,0.7352843694145486,30.029355601644816,6.739612504838926e-05
K10_w8_35,MX07_elu08,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,8.0,elu,0.6082,91863491,fgsm,0.8,1776,0.0,0.1,0.0211398547362407,1.4470776669805608e-05,9.4557476524503e-05,0.9991478823807208,-0.2574189053395018,0.2706223067229353,1.6500703623963549,30.0619023708856,6.868422269342122e-05
K10_w8_35,MX07_elu10,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,10.0,elu,0.6141,1774005363,fgsm,0.8,1948,0.0,0.1,0.0195147834201519,1.419885327762779e-05,0.0001088674512179,0.9990188276050944,-0.148773684110909,0.3228428364337314,0.1727789418252203,37.439317888839085,6.849083019761422e-05
K10_w8_35,MX07_elu12,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,12.0,elu,0.6181,391577504,fgsm,0.8,2056,0.0,0.1,0.0185952806596274,1.7301456247701382e-05,0.0001746126590283,0.998426731366542,-0.2645547958332879,0.2512876863249302,1.747920585743498,30.00731839324307,6.768176686972138e-05
K10_w8_35,MX07_elu16,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,16.0,elu,0.6225,2638667963,fgsm,0.8,2222,0.0,0.1,0.0171454708000671,1.6854410948719435e-05,0.0001943412604255,0.9982497797991968,-0.2377569002208909,0.2534071635933794,1.1121709127337245,31.85721343081101,6.616160714898883e-05
K10_w8_35,MX07_elu20,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,20.0,elu,0.6195,261418468,fgsm,0.8,2305,0.0,0.1,0.0160172058631029,1.4664587753534331e-05,0.0001898365559251,0.9982899246596608,-0.2603165892252293,0.2280917774003036,1.4057478117522806,30.00208901999912,6.935322917760192e-05
K10_w8_35,MX07_elu25,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,25.0,elu,0.6123,21950678,fgsm,0.8,2346,0.0,0.1,0.0150857898565538,1.590453751077749e-05,0.0002048392323489,0.9981546433002464,-0.2634623611154233,0.218105187274143,1.379911751599994,30.000199624652343,6.397983569852066e-05
K10_w8_35,MX07_elu30,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,30.0,elu,0.6087,3553032453,fgsm,0.8,2316,0.0,0.1,0.0145558757969838,1.867633405773088e-05,0.0002086980681614,0.9981198559611252,-0.2706977311546427,0.2171977187078655,1.379767892574672,30.000271752887453,5.4921282927646736e-05
K10_w8_35,MX07_gelu04,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,4.0,gelu,0.5856,194386038,fgsm,0.8,1174,0.0,0.1,0.0269013949506943,1.2234491471396942e-05,2.715252550089078e-05,0.9997552360792404,-0.2324687789381409,0.3120848002352676,0.9132129400317516,30.06931530137569,6.296649167398993e-05
K10_w8_35,MX07_gelu06,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,6.0,gelu,0.5984,206167014,fgsm,0.8,1428,0.0,0.1,0.024623301845887,1.528799640466482e-05,4.573087875234988e-05,0.9995876390755348,-0.308010940930549,0.2300649618465818,0.6691248786287469,22.53528165821479,5.8015804001432873e-05
K10_w8_35,MX07_gelu08,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,8.0,gelu,0.6,62713097,fgsm,0.8,1514,0.0,0.1,0.024409074150433,1.5969040408602817e-05,7.502980446657368e-05,0.9993238939809088,-0.2445361089510682,0.2997192487572744,0.9786176051063212,29.38979279323197,6.759486222706124e-05
K10_w8_35,MX07_gelu10,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,10.0,gelu,0.601,318236608,fgsm,0.8,1523,0.0,0.1,0.0245745244242075,1.725666472161227e-05,8.165563503216905e-05,0.9992642938697792,-0.2500245237435523,0.3090431896844339,1.1842781407076126,29.67595242820236,6.703085462407455e-05
K10_w8_35,MX07_gelu12,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,12.0,gelu,0.5982,46390983,fgsm,0.8,1465,0.0,0.1,0.0253164021831627,2.0178446735244275e-05,0.0001048543613734,0.9990549658628266,-0.1851021409558144,0.3247652080186519,0.1836189270833896,29.999033171551027,6.866363959991778e-05
K10_w8_35,MX07_gelu16,10,8,3,5,0.1,0.001,cosine,30,1.0,0.002,100,cosine,7,16.0,gelu,0.5865,1867068963,fgsm,0.8,1162,0.0,0.1,0.0285046283549131,2.4956423345477936e-05,9.040808550121552e-05,0.9991853044986476,-0.2538822725801707,0.3679161521522686,1.41826239490176,30.04609274559364,6.728418208017719e-05
