name,K,width,eps0,lr_type,maxpool_kernel,power,activate,test_acc,seed,attack,certainty,samples,cutoff,pad,crit_eps,std_err_eps,MSE,R2,M,D,Q,B,nu
BP_K20_w04_MX05_elu04,20,4,0.001,cosine,5,4.0,elu,0.6482,180043202,fgsm,0.8,4541,0.0,0.1,0.0054839167785985,5.334447762525206e-06,0.0002738466971295,0.9975347011035878,-0.2690364788838976,0.1070803076159075,1.034787371190209,29.982658808222094,6.994939349326226e-05
BP_K20_w04_MX05_elu06,20,4,0.001,cosine,5,6.0,elu,0.6012,2009031698,fgsm,0.8,4745,0.0,0.1,0.0042083932915928,9.15971053803338e-06,0.0009444744453176,0.9914959953956538,-0.2837701490313479,0.1045317826639799,1.1932745287356363,30.0678273877563,7.005953562468205e-05
BP_K20_w04_MX05_elu08,20,4,0.001,cosine,5,8.0,elu,0.5716,7405229589,fgsm,0.8,4517,0.0,0.1,0.0040297393227579,1.1169176853331753e-05,0.0012038571312242,0.9891592838720622,-0.2925348984802053,0.1108557132867735,1.3681157840017182,30.038483595261063,7.008473669571645e-05
BP_K20_w04_MX05_elu10,20,4,0.001,cosine,5,10.0,elu,0.538,197018014,fgsm,0.8,4115,0.0,0.1,0.0038486531294612,1.0416679781238574e-05,0.0010192475282803,0.9908221244854952,-0.2927473654897807,0.1074118521489626,1.3491498014465464,30.04253395773117,6.96626516967602e-05
BP_K20_w04_MX05_elu12,20,4,0.001,cosine,5,12.0,elu,0.5132,240302893,fgsm,0.8,3627,0.0,0.1,0.0037778674703894,1.1001734636425572e-05,0.001021899008011,0.9907965626046892,-0.2827436252185903,0.1071821589385416,0.9827865575214012,30.02695837156903,7.009496441460004e-05
BP_K20_w04_MX05_elu16,20,4,0.001,cosine,5,16.0,elu,0.4716,3700548222,fgsm,0.8,2870,0.0,0.1,0.0038529236866417,1.352966043409891e-05,0.0011509815375578,0.989629866370878,-0.28108676720148,0.1098211148917297,0.9246763117420994,30.00120802356528,7.022504934926164e-05
BP_K20_w04_MX05_exp,20,4,0.001,cosine,5,0.0,exp,0.5847,74670030,fgsm,0.8,1434,0.0,0.1,0.0236018866335713,1.0668851262606195e-05,3.785175391973919e-05,0.9996588879405384,-0.185904027227188,0.3268603535236418,1.036732286015103,37.500676055776566,6.485889242610294e-05
BP_K20_w04_MX05_gelu01,20,4,0.001,cosine,5,1.0,gelu,0.7104,3769360959,fgsm,0.8,3866,0.0,0.1,0.0083247414476081,6.036460497401952e-06,0.0002093213715393,0.9981149898975948,-0.2585421822878823,0.1175067286677405,1.3669037564426834,29.99712531383337,6.992309048935513e-05
BP_K20_w04_MX05_gelu02,20,4,0.001,cosine,5,2.0,gelu,0.6809,481090585,fgsm,0.8,4151,0.0,0.1,0.008138928084664,4.265916620149462e-06,0.0001046042982122,0.999058277733138,-0.2689151918823212,0.1277828375062927,1.5276468346748784,30.02716579166953,7.024187588141116e-05
BP_K20_w04_MX05_gelu04,20,4,0.001,cosine,5,4.0,gelu,0.6101,262684196,fgsm,0.8,4155,0.0,0.1,0.0051521656287646,7.215126648383725e-06,0.0004477432578024,0.9959682886446866,-0.2873976335138563,0.10983510311094,1.581474758142473,29.99199916224301,6.99211691325289e-05
BP_K20_w04_MX05_gelu06,20,4,0.001,cosine,5,6.0,gelu,0.561,417972799,fgsm,0.8,4160,0.0,0.1,0.0041915903126098,1.1161334776394828e-05,0.0010827963430088,0.9902475031180148,-0.28059509881428,0.1118269611989899,0.9807255107746332,30.014536065753084,7.004140770577092e-05
BP_K20_w04_MX05_gelu08,20,4,0.001,cosine,5,8.0,gelu,0.518,91457687,fgsm,0.8,3812,0.0,0.1,0.0038805984335558,1.2649866949340805e-05,0.001283519848225,0.9884439000610028,-0.2628397858574535,0.1109559940275949,0.5349639024272494,30.028112483417093,6.990675840008946e-05
BP_K20_w04_MX05_gelu10,20,4,0.001,cosine,5,10.0,gelu,0.4856,63682789,fgsm,0.8,3283,0.0,0.1,0.0037032057051021,1.2724583138085502e-05,0.0012128318529638,0.9890789681039291,-0.2994037419024085,0.1073735475636788,1.5837081244967628,30.02701993829148,7.006866658837013e-05
BP_K20_w04_MX05_gelu12,20,4,0.001,cosine,5,12.0,gelu,0.4543,1719200059,fgsm,0.8,2833,0.0,0.1,0.0035973341965716,1.3071846864466867e-05,0.0012083822697174,0.9891181564161236,-0.309362325464405,0.1020153478201326,2.22479617375116,30.0859540406152,6.988170578489334e-05
BP_K20_w04_MX05_gelu16,20,4,0.001,cosine,5,16.0,gelu,0.3765,27712305,fgsm,0.8,1813,0.0,0.1,0.0031991993668431,1.3525910819517432e-05,0.0011100416578245,0.9900004296483558,-0.2776003807563313,0.0906850364864846,1.0410300217632324,30.70864147449822,6.994064006401332e-05
BP_K20_w04_MX05_relu01,20,4,0.001,cosine,5,1.0,relu,0.7173,16389611,fgsm,0.8,4485,0.0,0.1,0.0070889193134492,5.2568047496989694e-06,0.0002284727979435,0.9979427889933248,-0.2696888808580744,0.108433858828493,1.627125474409916,30.00349906938075,7.005083747536833e-05
BP_K20_w04_MX05_relu02,20,4,0.001,cosine,5,2.0,relu,0.6928,207434181,fgsm,0.8,4317,0.0,0.1,0.0073600052234858,3.6479761481966433e-06,9.860838332333634e-05,0.9991120101311904,-0.2637667013105683,0.1130705751409901,1.350652793993622,30.00183174068148,7.008656279944074e-05
BP_K20_w04_MX05_relu04,20,4,0.001,cosine,5,4.0,relu,0.6386,1784250185,fgsm,0.8,4599,0.0,0.1,0.0050683060499737,5.735398005301489e-06,0.0003506705231604,0.9968419616468464,-0.2874417761342396,0.1041511907478518,1.678423758652985,30.00092855193484,7.009919153420325e-05
BP_K20_w04_MX05_relu06,20,4,0.001,cosine,5,6.0,relu,0.5897,128859403,fgsm,0.8,4691,0.0,0.1,0.0041421437465413,1.147369689892358e-05,0.0013066820938792,0.988236726622637,-0.3064584823867595,0.1107264629662265,2.258052182628915,30.1818443091833,7.020815356879416e-05
BP_K20_w04_MX05_relu08,20,4,0.001,cosine,5,8.0,relu,0.5589,469484194,fgsm,0.8,4348,0.0,0.1,0.0040266262232753,1.3281638974417831e-05,0.0014408401264816,0.9870243532671372,-0.3076692315744324,0.1169697095615635,2.0543758642933305,30.071594310634072,6.997780360865145e-05
BP_K20_w04_MX05_relu10,20,4,0.001,cosine,5,10.0,relu,0.5199,12304042702,fgsm,0.8,3858,0.0,0.1,0.0037514407889911,1.1298747720090777e-05,0.0011322843944954,0.9898022784374,-0.279624437467995,0.1067243510116327,0.9066150217345492,30.09315850393937,6.974834070965772e-05
BP_K20_w04_MX05_relu12,20,4,0.001,cosine,5,12.0,relu,0.505,326118907,fgsm,0.8,3539,0.0,0.1,0.0036900979761353,1.2517305748464907e-05,0.0012445121657737,0.9887901469325284,-0.281689174984664,0.1072340183120937,0.9244340808320812,30.019362551892044,6.995080329821756e-05
BP_K20_w04_MX05_relu16,20,4,0.001,cosine,5,16.0,relu,0.4254,410652347,fgsm,0.8,2459,0.0,0.1,0.0031549194849592,1.1666104235006114e-05,0.0011210597107613,0.9898984716984388,-0.2833025656661273,0.0886131594585913,1.0884036533221264,30.271015664885923,6.98687631832957e-05
BP_K20_w04_MX05_rexp,20,4,0.001,cosine,5,0.0,rexp,0.7109,1817661641,fgsm,0.8,4530,0.0,0.1,0.0065939600809714,3.974995852872154e-06,0.0001415440528328,0.9987252237179612,-0.2672713574957005,0.1061440347079571,1.3823469178197216,30.020218019763565,7.016223087312862e-05
BP_K20_w04_MX07_elu01,20,4,0.001,cosine,7,1.0,elu,0.7169,496457911,fgsm,0.8,3944,0.0,0.1,0.0075049163302824,5.6966173126403695e-06,0.0002411521228469,0.9978285983795164,-0.2610572576102888,0.1063896498612218,1.4776285544217158,30.030972704629697,6.994485090004984e-05
BP_K20_w04_MX07_elu02,20,4,0.001,cosine,7,2.0,elu,0.7089,546430972,fgsm,0.8,4372,0.0,0.1,0.0084534005453255,6.052888663467753e-06,0.0001030861467841,0.9990719150831014,-0.2533313475610331,0.1297085774083953,0.8941909694924959,30.839481334312232,4.848181226339813e-05
BP_K20_w04_MX07_elu04,20,4,0.001,cosine,7,4.0,elu,0.6655,459931456,fgsm,0.8,4472,0.0,0.1,0.0057553461007176,4.262391195219905e-06,0.0001733791656056,0.9984390784528592,-0.2682815558011688,0.105334759256509,1.1303275311489878,30.005408532093934,7.001196383024313e-05
BP_K20_w04_MX07_elu06,20,4,0.001,cosine,7,6.0,elu,0.6116,4180979395,fgsm,0.8,4546,0.0,0.1,0.0043869636689902,7.874807981626552e-06,0.0006977470977336,0.9937171079780988,-0.3019213908949923,0.1018543803820062,2.22686694735283,30.054302754903265,6.993752254021721e-05
BP_K20_w04_MX07_elu08,20,4,0.001,cosine,7,8.0,elu,0.5808,2652781000,fgsm,0.8,4441,0.0,0.1,0.0039990336713416,9.908146046415064e-06,0.001019095859627,0.9908255549493932,-0.2910455464858746,0.1061351830860156,1.3487900312308667,30.010258446665716,7.007873955983463e-05
BP_K20_w04_MX07_elu10,20,4,0.001,cosine,7,10.0,elu,0.5427,840415115,fgsm,0.8,3839,0.0,0.1,0.0039510509280133,1.008816485727082e-05,0.000933729501881,0.9915900418750248,-0.2990052525090019,0.1087530254489718,2.1458621505499647,30.800680151576,7.013927811453868e-05
BP_K20_w04_MX07_elu12,20,4,0.001,cosine,7,12.0,elu,0.5181,93355645,fgsm,0.8,3363,0.0,0.1,0.0040940238400041,1.2466415581336692e-05,0.0011054053295685,0.9900464182897528,-0.2912074758591731,0.1111236616051152,1.3252756702164266,30.01518574238497,7.015194305606182e-05
BP_K20_w04_MX07_elu16,20,4,0.001,cosine,7,16.0,elu,0.4862,230267756,fgsm,0.8,2685,0.0,0.1,0.0037849603590245,1.5759912911935438e-05,0.0014656966747342,0.9867984825924946,-0.2734973950564561,0.1071288630099328,0.7971028707285613,30.2489758653548,6.989534386843883e-05
BP_K20_w04_MX07_exp,20,4,0.001,cosine,7,0.0,exp,0.5969,1166942123,fgsm,0.8,1500,0.0,0.1,0.0232277650149285,1.072795240514506e-05,4.6827407980766816e-05,0.9995776722448376,-0.2042392717973523,0.2613368814170663,0.4496659886336894,29.96476896181169,6.892318925359995e-05
BP_K20_w04_MX07_gelu01,20,4,0.001,cosine,7,1.0,gelu,0.7173,349480956,fgsm,0.8,4001,0.0,0.1,0.0086128526974062,7.365414276093388e-06,0.0001449695810435,0.9986948660181773,-0.2696245663903176,0.1208008151418354,1.3107910089645878,29.91953626610857,4.871062573196368e-05
BP_K20_w04_MX07_gelu02,20,4,0.001,cosine,7,2.0,gelu,0.6883,513899226,fgsm,0.8,4071,0.0,0.1,0.0084819248889522,4.200097183402632e-06,9.4354320134194e-05,0.9991505502953753,-0.2638024320160877,0.1284390344847478,1.393219067141759,30.000916778215124,7.021740994244659e-05
BP_K20_w04_MX07_gelu04,20,4,0.001,cosine,7,4.0,gelu,0.6327,61790657,fgsm,0.8,3880,0.0,0.1,0.0054187224082302,5.9923036488351015e-06,0.0002888805155549,0.9973979785247172,-0.2781292579676495,0.1086593615413584,1.2696117137745933,29.897944395692285,6.994792964691191e-05
BP_K20_w04_MX07_gelu06,20,4,0.001,cosine,7,6.0,gelu,0.5735,60244899,fgsm,0.8,3904,0.0,0.1,0.0042112572969292,1.0169282104586516e-05,0.0009304646196122,0.99162179370748,-0.2934275900209372,0.1064222999921463,1.554979292899705,30.05896239189444,6.992162088089835e-05
BP_K20_w04_MX07_gelu08,20,4,0.001,cosine,7,8.0,gelu,0.5397,213509320,fgsm,0.8,3793,0.0,0.1,0.0039544884613603,1.3011681837701298e-05,0.0013042791143249,0.9882563269376884,-0.2946385288820676,0.1128852644383465,1.393128659319424,30.028033408441956,6.994671345940668e-05
BP_K20_w04_MX07_gelu10,20,4,0.001,cosine,7,10.0,gelu,0.4904,175638367,fgsm,0.8,3090,0.0,0.1,0.0037279700034993,1.4152472717819735e-05,0.0013724071620066,0.9876358228125408,-0.3012416153076425,0.1072875733378065,1.696448454312298,30.04516364360623,7.004941445702377e-05
BP_K20_w04_MX07_gelu12,20,4,0.001,cosine,7,12.0,gelu,0.4536,1291259558,fgsm,0.8,2540,0.0,0.1,0.0035224346450528,1.309852315227906e-05,0.0011636529193733,0.9895142122275272,-0.308686764760013,0.0967281487502647,1.8963149706680376,29.580212194563487,6.99104718239167e-05
BP_K20_w04_MX07_gelu16,20,4,0.001,cosine,7,16.0,gelu,0.3855,796998843,fgsm,0.8,1755,0.0,0.1,0.0033934036028623,1.785503285162135e-05,0.0015228676321021,0.986277892099363,-0.2720334575037015,0.0955468657830922,0.7358667030947438,30.116107128040557,6.986914375233692e-05
BP_K20_w04_MX07_relu01,20,4,0.001,cosine,7,1.0,relu,0.7195,179202516,fgsm,0.8,4315,0.0,0.1,0.0072449817448728,5.953548320354104e-06,0.0002663964086175,0.9976012739025446,-0.251710241763855,0.1105472411085624,0.9573593843617269,30.02372051954597,6.989392877232218e-05
BP_K20_w04_MX07_relu02,20,4,0.001,cosine,7,2.0,relu,0.7001,348608916,fgsm,0.8,4244,0.0,0.1,0.0074572054652916,2.778885393472824e-06,5.615317878208688e-05,0.9994943979720134,-0.2646296126874915,0.113700104165352,1.409157771441172,30.00197503070282,7.020107377276028e-05
BP_K20_w04_MX07_relu04,20,4,0.001,cosine,7,4.0,relu,0.6521,41866113,fgsm,0.8,4359,0.0,0.1,0.0054974519703517,5.150364753593257e-06,0.0002428019317208,0.9978133188364708,-0.2722959938891627,0.1069777985611515,1.1333431833931893,29.94850711315469,6.988202634123005e-05
BP_K20_w04_MX07_relu06,20,4,0.001,cosine,7,6.0,relu,0.6049,243399011,fgsm,0.8,4516,0.0,0.1,0.0042990968360118,9.390096658079843e-06,0.0009175758120253,0.9917376237116304,-0.2594798430697441,0.1061750878215791,0.5656985717942584,29.98072102232792,7.027986960512746e-05
BP_K20_w04_MX07_relu08,20,4,0.001,cosine,7,8.0,relu,0.5773,696985177,fgsm,0.8,4430,0.0,0.1,0.0039234272408381,1.199607121617548e-05,0.0013551515043666,0.9877950227712596,-0.2938701954586237,0.1097868498891021,1.422677650080239,30.093570781353723,7.003539958224792e-05
BP_K20_w04_MX07_relu10,20,4,0.001,cosine,7,10.0,relu,0.5328,133925078,fgsm,0.8,3778,0.0,0.1,0.0037304160938603,1.290459147454842e-05,0.0014356551369111,0.9870698303364006,-0.3042592363091922,0.1054874922609585,1.877406387645034,30.01970062910154,7.010725777705698e-05
BP_K20_w04_MX07_relu12,20,4,0.001,cosine,7,12.0,relu,0.49,124609318,fgsm,0.8,3091,0.0,0.1,0.0036110011382804,1.2853777858885092e-05,0.001303540584607,0.988263388454346,-0.2936078795004326,0.1006801693990444,1.4057057423652128,30.06649242366851,7.010010516374177e-05
BP_K20_w04_MX07_relu16,20,4,0.001,cosine,7,16.0,relu,0.4355,4812126287,fgsm,0.8,2266,0.0,0.1,0.0032705077106747,1.2303247154089631e-05,0.0011064203762453,0.9900321301051852,-0.2866719037803091,0.0897279463332559,1.1326021588906794,29.98787471673862,7.012746730002643e-05
BP_K20_w04_MX07_rexp,20,4,0.001,cosine,7,0.0,rexp,0.7092,5702717046,fgsm,0.8,4237,0.0,0.1,0.0070836843320806,3.665897565746493e-06,0.0001087377783179,0.9990207820125928,-0.2562056919873454,0.1061292014089283,1.1334347729236427,30.007853409592748,7.008301792615482e-05
BP_K20_w04_MX09_elu01,20,4,0.001,cosine,9,1.0,elu,0.7241,136048173,fgsm,0.8,4050,0.0,0.1,0.0074270480588142,4.883433009573541e-06,0.0001859993283045,0.9983247127146344,-0.2606525835141546,0.1045103909261274,1.4201322985116682,29.89010389896968,7.018837214282678e-05
BP_K20_w04_MX09_elu02,20,4,0.001,cosine,9,2.0,elu,0.7088,370052021,fgsm,0.8,4191,0.0,0.1,0.008894952913363,6.85039020345522e-06,0.0001003620875835,0.9990964717270568,-0.2771687882278703,0.1310423527081289,1.3835746945270828,30.087253822306664,4.289078368095752e-05
BP_K20_w04_MX09_elu04,20,4,0.001,cosine,9,4.0,elu,0.67,687401763,fgsm,0.8,4248,0.0,0.1,0.0061435007150132,3.4230686416603477e-06,0.0001004781541492,0.9990951194699282,-0.2709975044740209,0.1082083250561241,1.3104005929620022,30.00244845339751,7.0236859982907e-05
BP_K20_w04_MX09_elu06,20,4,0.001,cosine,9,6.0,elu,0.6269,27897266,fgsm,0.8,4284,0.0,0.1,0.0047789459287709,5.572117279010111e-06,0.0003235531116711,0.997086746688498,-0.2724666300451746,0.1021484012238896,1.014588891066502,30.006234120370127,7.01386914641792e-05
BP_K20_w04_MX09_elu08,20,4,0.001,cosine,9,8.0,elu,0.5892,5210248062,fgsm,0.8,4053,0.0,0.1,0.0042585345057814,8.729835210222457e-06,0.0007405327853536,0.9933324627255404,-0.2860522798198727,0.1052891216251965,1.2626206467704282,30.005501781635346,7.024240815108262e-05
BP_K20_w04_MX09_elu10,20,4,0.001,cosine,9,10.0,elu,0.5554,60362617,fgsm,0.8,3467,0.0,0.1,0.0042160518233934,1.0506428249553607e-05,0.0008691825550362,0.9921717097021292,-0.2915370156104402,0.1072200605578928,1.4582287325419747,30.05580344278403,7.000138649195734e-05
BP_K20_w04_MX09_elu12,20,4,0.001,cosine,9,12.0,elu,0.5282,3749939849,fgsm,0.8,3304,0.0,0.1,0.0039007711889586,1.1155887943779748e-05,0.0010058769089819,0.9909419661426864,-0.299808089921861,0.1029938598130583,1.6837843302132365,29.877568134049064,6.99261750032232e-05
BP_K20_w04_MX09_elu16,20,4,0.001,cosine,9,16.0,elu,0.4909,397382291,fgsm,0.8,2487,0.0,0.1,0.0041864836573983,1.7327770061545883e-05,0.0013817884921032,0.9875513823286832,-0.3075116336043713,0.115603784185824,2.106489428970195,30.00065237791972,7.000299049993982e-05
BP_K20_w04_MX09_exp,20,4,0.001,cosine,9,0.0,exp,0.5945,1727634443,fgsm,0.8,1411,0.0,0.1,0.023587347738441,1.1405688473196342e-05,4.474175206237667e-05,0.9995969671860684,-0.2125146275122137,0.3367600315260217,2.685789112754358,37.496072489495525,6.727045747588217e-05
BP_K20_w04_MX09_gelu01,20,4,0.001,cosine,9,1.0,gelu,0.724,479550410,fgsm,0.8,4035,0.0,0.1,0.0085922405122716,8.640069377593977e-06,0.0001843177579616,0.9983402830139922,-0.269917390289525,0.1206472191458806,1.2740785787610542,30.052531656545032,4.495917921198763e-05
BP_K20_w04_MX09_gelu02,20,4,0.001,cosine,9,2.0,gelu,0.691,946591154,fgsm,0.8,3895,0.0,0.1,0.0088780087740159,5.460540371035404e-06,5.931580348327052e-05,0.9994658719993218,-0.2766607017440304,0.1307661361899177,1.3508610976197846,30.102436012973925,4.228232940078305e-05
BP_K20_w04_MX09_gelu04,20,4,0.001,cosine,9,4.0,gelu,0.628,63645671,fgsm,0.8,3668,0.0,0.1,0.0057200919661688,5.076519318293131e-06,0.0001914435618031,0.998275734209128,-0.2707753609678603,0.1099681870030828,1.1262057572513435,30.002106636298777,7.010173790410861e-05
BP_K20_w04_MX09_gelu06,20,4,0.001,cosine,9,6.0,gelu,0.5754,8328410053,fgsm,0.8,3717,0.0,0.1,0.0043501008262291,9.150752340176474e-06,0.0007320292031342,0.9934073012283592,-0.2995983394263284,0.1046597807613466,2.0382812927641094,30.13514745264957,6.986982413107307e-05
BP_K20_w04_MX09_gelu08,20,4,0.001,cosine,9,8.0,gelu,0.5381,1028363416,fgsm,0.8,3450,0.0,0.1,0.0040018008828912,1.0831454633049764e-05,0.0009679020111897,0.991280979424968,-0.2630176528766479,0.1047052416888371,0.5941703865969582,30.03120678250616,6.999338617804636e-05
BP_K20_w04_MX09_gelu10,20,4,0.001,cosine,9,10.0,gelu,0.4903,242167864,fgsm,0.8,2752,0.0,0.1,0.0039397897296236,1.356374258077322e-05,0.001161114862182,0.9895444250233626,-0.3052407306020838,0.1070191332063091,2.271600499424097,30.3778538957764,6.976344515735723e-05
BP_K20_w04_MX09_gelu12,20,4,0.001,cosine,9,12.0,gelu,0.4572,45402735,fgsm,0.8,2376,0.0,0.1,0.0037726373672227,1.49274720101473e-05,0.0012615193309373,0.9886353588089882,-0.3056029318004815,0.1040887632312924,1.9927566508475407,29.997704591503396,7.013300191074789e-05
BP_K20_w04_MX09_gelu16,20,4,0.001,cosine,9,16.0,gelu,0.3982,397726137,fgsm,0.8,1556,0.0,0.1,0.0033293817540201,1.687308871683448e-05,0.0013199280117473,0.9881031117151527,-0.3064270786297697,0.090919506833224,1.981515388824028,29.8941321521169,6.970747375005873e-05
BP_K20_w04_MX09_relu01,20,4,0.001,cosine,9,1.0,relu,0.7195,916851430,fgsm,0.8,4119,0.0,0.1,0.0076961032244664,4.648322338834737e-06,0.0001561856055425,0.9985933330274162,-0.2613615727217158,0.1092814942986604,1.4798234180280034,30.022359060033683,6.985560664728762e-05
BP_K20_w04_MX09_relu02,20,4,0.001,cosine,9,2.0,relu,0.7001,130939038,fgsm,0.8,4053,0.0,0.1,0.0078287952486848,3.147334172043995e-06,6.568604499226712e-05,0.9994085823584588,-0.2615586129567896,0.1139953760350767,1.4008182042735629,29.980787718321885,7.023595726977283e-05
BP_K20_w04_MX09_relu04,20,4,0.001,cosine,9,4.0,relu,0.654,70065107,fgsm,0.8,4090,0.0,0.1,0.0057943335249565,4.027835597813549e-06,0.0001418942165664,0.9987219750631752,-0.2682048178994819,0.1050435701528042,1.1451008395747275,29.996261651134507,7.01917228179306e-05
BP_K20_w04_MX09_relu06,20,4,0.001,cosine,9,6.0,relu,0.615,948600022,fgsm,0.8,4154,0.0,0.1,0.0044372927986992,7.911071695635866e-06,0.0006416992919741,0.9942220978646236,-0.2869346673711516,0.100813616110317,1.4377426931165544,30.01116435182329,6.985387214294481e-05
BP_K20_w04_MX09_relu08,20,4,0.001,cosine,9,8.0,relu,0.5784,373704991,fgsm,0.8,4110,0.0,0.1,0.0040145630026515,9.867327582031753e-06,0.0009464156656271,0.991475774380619,-0.2789833367432114,0.1049291255009874,0.9710299469976263,30.06555161912369,6.99670160671043e-05
BP_K20_w04_MX09_relu10,20,4,0.001,cosine,9,10.0,relu,0.542,1624861638,fgsm,0.8,3674,0.0,0.1,0.0038179586891845,1.2172052322829374e-05,0.0012511629904408,0.9887337821465124,-0.2956116248462075,0.1047567777513713,1.4657028974170028,29.979283081666484,6.96162418152625e-05
BP_K20_w04_MX09_relu12,20,4,0.001,cosine,9,12.0,relu,0.5037,726198027,fgsm,0.8,3147,0.0,0.1,0.0035949987666473,1.271775149720006e-05,0.0013197632098753,0.9881126832350564,-0.2859162698642521,0.0997433266672016,1.136595135663239,30.10765812402548,7.01140414931355e-05
BP_K20_w04_MX09_relu16,20,4,0.001,cosine,9,16.0,relu,0.4495,1255763377,fgsm,0.8,2112,0.0,0.1,0.003572741569675,1.3258904745525522e-05,0.0010603615577176,0.990450150854824,-0.2594979691240405,0.0959585962515633,0.5322136811469198,30.108726863832707,7.01499619455305e-05
BP_K20_w04_MX09_rexp,20,4,0.001,cosine,9,0.0,rexp,0.7132,233519709,fgsm,0.8,4265,0.0,0.1,0.0067233373966419,3.442454125712401e-06,0.0001054653769497,0.9990503476127344,-0.2646612664500466,0.1019816913435108,1.4184087478032066,29.991507422867183,7.012003561296959e-05
BP_K20_w04_MX11_elu01,20,4,0.001,cosine,11,1.0,elu,0.7237,963133047,fgsm,0.8,3952,0.0,0.1,0.007868499836776,5.58521673343393e-06,0.0002183606612243,0.9980340285261192,-0.2586925584885712,0.1096201603756466,1.4242813277203323,30.00986624700123,7.022822469842185e-05
BP_K20_w04_MX11_elu02,20,4,0.001,cosine,11,2.0,elu,0.709,124830441,fgsm,0.8,4003,0.0,0.1,0.0089245962363709,7.4482330449771644e-06,9.044270895264206e-05,0.999185676522839,-0.2560453197920657,0.1402204939651884,0.9998888491286844,32.25007237751394,3.329152912191281e-05
BP_K20_w04_MX11_elu04,20,4,0.001,cosine,11,4.0,elu,0.6626,183178974,fgsm,0.8,3909,0.0,0.1,0.0067233547913755,3.448674764074256e-06,7.994459051316898e-05,0.9992799611726692,-0.2655032481309621,0.114560428360592,1.173525681542897,29.99121155592202,7.028977896768977e-05
BP_K20_w04_MX11_elu06,20,4,0.001,cosine,11,6.0,elu,0.6341,1481304573,fgsm,0.8,3970,0.0,0.1,0.0050149611661524,6.128315880845389e-06,0.0003385165717972,0.9969509495122376,-0.2756093947973382,0.1050536950662759,1.1473149529372209,30.01875078953405,6.985882427655883e-05
BP_K20_w04_MX11_elu08,20,4,0.001,cosine,11,8.0,elu,0.5909,215847403,fgsm,0.8,3564,0.0,0.1,0.0045309126619189,8.733794639787161e-06,0.0006425056324708,0.9942144048272654,-0.2892694319373753,0.1046065845205496,1.5110214487382876,30.003640984265378,7.007649322970004e-05
BP_K20_w04_MX11_elu10,20,4,0.001,cosine,11,10.0,elu,0.5601,4094007284,fgsm,0.8,3376,0.0,0.1,0.0043112467257346,1.064939296133658e-05,0.000863346118159,0.9922246048966012,-0.289399911770107,0.1077522614699589,1.3893034070524837,30.03101486723228,7.023010949953144e-05
BP_K20_w04_MX11_elu12,20,4,0.001,cosine,11,12.0,elu,0.5224,57852837,fgsm,0.8,2739,0.0,0.1,0.0041701002449541,1.137573428981434e-05,0.0008235429406219,0.9925802069533276,-0.2784912739036734,0.1062121896407272,0.994509626194144,30.087865139749447,7.006954026358964e-05
BP_K20_w04_MX11_elu16,20,4,0.001,cosine,11,16.0,elu,0.4996,94287447,fgsm,0.8,2341,0.0,0.1,0.0043561069275526,1.7572683201352734e-05,0.0013144280286221,0.98816382770166,-0.2827062199249636,0.1179470081069433,1.0159770490365434,29.971034977715703,7.02071866897882e-05
BP_K20_w04_MX11_exp,20,4,0.001,cosine,11,0.0,exp,0.5987,2114426318,fgsm,0.8,1537,0.0,0.1,0.0216816637339406,1.6441511034496496e-05,0.0001081728567761,0.9990248566242704,-0.2951016205766297,0.2275123566138086,2.3196005677597635,26.79502547057492,6.642777501631441e-05
BP_K20_w04_MX11_gelu01,20,4,0.001,cosine,11,1.0,gelu,0.7186,24743451,fgsm,0.8,3937,0.0,0.1,0.0088068160090539,9.94914064811388e-06,0.000210957286169,0.9981001775749572,-0.268568206994331,0.1213546456102476,1.1638043704066945,30.001864547832746,4.177907045969101e-05
BP_K20_w04_MX11_gelu02,20,4,0.001,cosine,11,2.0,gelu,0.6862,56564059,fgsm,0.8,3669,0.0,0.1,0.0090338020885344,8.364673077144233e-06,9.745398291460076e-05,0.9991222159980546,-0.2895845389641667,0.1349940810989495,1.4153750922600217,29.995908354721852,3.21119444473329e-05
BP_K20_w04_MX11_gelu04,20,4,0.001,cosine,11,4.0,gelu,0.6265,86645151,fgsm,0.8,3431,0.0,0.1,0.0060439306505685,4.910569236350751e-06,0.0001585862335334,0.9985722037159324,-0.2750552607593063,0.1131980013154413,1.3367459513730091,30.00626120523757,7.012349031808754e-05
BP_K20_w04_MX11_gelu06,20,4,0.001,cosine,11,6.0,gelu,0.5796,194985148,fgsm,0.8,3371,0.0,0.1,0.0046123474982982,9.171529257834388e-06,0.0006448565041322,0.9941941385922196,-0.28007811958008,0.1075059419581576,1.1775456108891498,30.12005566793932,7.015646169668727e-05
BP_K20_w04_MX11_gelu08,20,4,0.001,cosine,11,8.0,gelu,0.5415,184309451,fgsm,0.8,3102,0.0,0.1,0.0040479214120889,1.132519054387488e-05,0.0009516372741054,0.9914312357252092,-0.2940870478070531,0.1039738129798894,1.5246877275180444,30.00563166162434,6.974526711116987e-05
BP_K20_w04_MX11_gelu10,20,4,0.001,cosine,11,10.0,gelu,0.4813,530656979,fgsm,0.8,2170,0.0,0.1,0.0039858331179939,1.1993923262047975e-05,0.000885955221946,0.9920148925706516,-0.3023937727837832,0.0958699144174418,2.336372290379866,30.276294768506823,7.01051980027202e-05
